cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3508900,hanseniase,2035-06-01,0.0,0.0,1.5311510808047254e-08
3509007,hanseniase,2030-06-01,0.0,0.0,0.2062645143123028
3509007,hanseniase,2035-06-01,0.0,0.0,0.1839023975863683
3509106,hanseniase,2030-06-01,0.0,0.0,6.582345085479436e-09
3509106,hanseniase,2035-06-01,0.0,0.0,1.5756615859481717e-08
3509205,hanseniase,2030-06-01,0.0008816589788996,0.0,0.1435629004625031
3509205,hanseniase,2035-06-01,0.0,0.0,0.1408601759047734
3509254,hanseniase,2030-06-01,0.0,0.0,0.5791751043639073
3509254,hanseniase,2035-06-01,0.0,0.0,0.5685279872114519
3509304,hanseniase,2030-06-01,0.0002049391571576,0.0,5.1547483956526445
3509304,hanseniase,2035-06-01,0.000377953954234,0.0,12.07404786919598
3509403,hanseniase,2030-06-01,0.0960163392759454,0.0,1.3461766571682643
3509403,hanseniase,2035-06-01,0.1006098801939607,0.0,1.2540432513046844
3509452,hanseniase,2030-06-01,0.0,0.0,1.285255842994121
3509452,hanseniase,2035-06-01,0.0,0.0,1.2603003620677746
3509502,hanseniase,2030-06-01,0.0768860567148416,0.0,0.2171604405128816
