cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3504008,sifilis,2035-06-01,5.7225713121504045,4.652836566333489,6.750498188507587
3504107,sifilis,2030-06-01,0.8718921639523532,0.4247244261094161,1.4075670727986624
3504107,sifilis,2035-06-01,1.0309304060831488,0.5991708634656461,1.4975096845961535
3504206,sifilis,2030-06-01,2.518108379825876,0.6927987173270745,4.156881582404672
3504206,sifilis,2035-06-01,3.264924137396328,1.3903609779104351,4.971040886478714
3504305,sifilis,2030-06-01,0.2456284675061586,0.0,1.641055154141335
3504305,sifilis,2035-06-01,0.2939882215638153,0.0,1.667586629493372
3504404,sifilis,2030-06-01,0.2824043102639181,0.0,2.105347606032859
3504404,sifilis,2035-06-01,0.2976421315689861,0.0,2.1892461464483257
3504503,sifilis,2030-06-01,0.187665516466895,0.0,0.7974519349674563
3504503,sifilis,2035-06-01,0.2050283284221296,0.0,0.7930425181494983
3504602,sifilis,2030-06-01,0.1999006981219157,0.0,1.204894365544296
3504602,sifilis,2035-06-01,0.225393228814516,0.0,1.2964040309793612
3504701,sifilis,2030-06-01,0.0,0.0,6.635702356957561e-09
3504701,sifilis,2035-06-01,0.0,0.0,1.6152083581759455e-08
3504800,sifilis,2030-06-01,0.1973128209526893,0.0,1.4170695291401494
3504800,sifilis,2035-06-01,0.228677174154164,0.0,1.3872406297099595
3504909,sifilis,2030-06-01,1.3721125380811383,0.214362703183119,2.5762193216022724
3504909,sifilis,2035-06-01,1.886812810991361,0.725988361557254,3.070424039725015
3505005,sifilis,2030-06-01,0.0,0.0,6.574424932787814e-09
3505005,sifilis,2035-06-01,0.0,0.0,1.4872753786116425e-08
3505104,sifilis,2030-06-01,0.0,0.0,2.465940786253372
3505104,sifilis,2035-06-01,0.0,0.0,2.148635553628046
3505203,sifilis,2030-06-01,1.003037140180203,0.172831127120934,1.807272073556764
