disease,cod_mun,mae,rmse,r2,n_samples
hepatite,3533700,5.956888146511638,8.933098181933644,0.14308926103593944,300
hepatite,3533809,0.26152278517107114,2.2290220266155703,0.002187698933265869,300
hepatite,3533908,0.38577051202081125,0.8601827406384851,0.4863807676655957,300
hepatite,3534005,0.48629788999733686,2.1050003725910407,0.4533879986322459,300
hepatite,3534104,1.2389860030467537,3.0062978610893145,0.08228349525167755,300
hepatite,3534203,17.283536777463336,33.005033992240534,0.37991319827703296,300
hepatite,3534302,0.15069821644319265,0.5063145756809331,0.3674275399316005,300
hepatite,3534401,0.10486820096030634,0.16213434187117168,0.6250619627417247,300
hepatite,3534500,19.100247215152883,30.496218797349584,0.2972806244577937,300
hepatite,3534609,0.9531535527386651,1.74082358364764,0.4483805503709921,300
hepatite,3534708,0.309090712371166,0.5833122790726094,0.3081595411977941,300
hepatite,3534757,0.5940368535460323,1.937170904044826,0.010456496189587439,300
hepatite,3534807,1.2310635752876002,3.07658072883258,0.09364087603691362,300
hepatite,3534906,0.44128353733855913,1.7360394705320914,0.19509270806245216,300
hepatite,3535002,0.5645814023103541,1.5662213480354463,0.07318482430940043,300
hepatite,3535101,1.3263266330782517,2.8608670936073586,0.08567985732184857,300
hepatite,3535200,1.2269965843399215,2.7860257429922224,0.10548308195198053,300
hepatite,3535309,1.575750456098554,2.8587793456329904,0.1659830599274772,300
hepatite,3535408,0.7734474598641806,1.638532453981201,0.4294158745510249,300
hepatite,3535507,0.679241112129446,1.1882563054926316,0.25228333264746405,300
hepatite,3535606,0.44683543734705844,1.141799428984342,0.11731431688800387,300
hepatite,3535705,0.012064871796664742,0.06584183244807103,0.9979770114892308,300
hepatite,3535804,0.42284046414068427,1.0277968667676458,0.12216822113822168,300
hepatite,3535903,0.37832153188001,2.0793240740319634,0.15914908694982677,300
hepatite,3536000,0.9812919260971616,2.0487232392341825,0.04952650792482982,300
hepatite,3536109,0.227540470568707,1.3695405577230741,0.9029179111354607,300
hepatite,3536208,0.6042661815408337,1.2761231197376837,0.07191159388407853,300
hepatite,3536257,2.0039692536520697,6.625325634113269,0.12272902332878288,300
hepatite,3536307,1.0499039483420691,2.3833191785295806,0.15787747551020048,300
hepatite,3536406,0.11680377416935783,0.9766009636353677,0.004391199754714914,300
hepatite,3536505,0.1732165992547124,0.3618999160190214,0.17328143396823958,300
hepatite,3536570,12.507246745260803,20.925576529993688,0.142241288016133,300
hepatite,3536604,0.41295591424013217,1.9515572219387431,0.8957066804884286,300
hepatite,3536703,0.5604385771899046,1.1834217274796408,0.23563352714420127,300
hepatite,3536802,1.774110805531488,3.837550561555545,0.22480665308252046,300
hepatite,3536901,2.511565247772744,7.1817453222605145,0.23854491874783423,300
hepatite,3537008,0.3830196921889737,1.2148535424446194,0.016814394051285042,300
hepatite,3537107,0.31136268079921864,0.6959519441913585,0.49226177974565755,300
hepatite,3537156,7.257225245377567,12.913678798894564,0.21568940788500213,300
hepatite,3537206,2.7066864854445187,4.176288482533993,0.1619829463687491,300
hepatite,3537305,0.25905615189216197,0.5290564943419158,0.42219000596472056,300
hepatite,3537404,0.9122603451965944,1.5471463039250166,0.17530010369818982,300
hepatite,3537503,0.2550515026407143,1.2798991449301622,0.001795447256902838,300
hepatite,3537602,0.5076688640717447,0.7668955160925714,0.2317580141895209,300
hepatite,3537701,1.18721160014821,3.696138810457977,0.10118731451406981,300
hepatite,3537800,0.6802220480745541,1.0968265615407014,0.4421623764755165,300
hepatite,3537909,0.26367294210683023,0.7761541533679032,0.005274650728896435,300
hepatite,3538006,0.252699711337612,0.5131427924857779,0.5397745709310928,300
hepatite,3538105,0.3968683518635505,1.358432252242948,0.8311233089097378,300
hepatite,3538204,0.2321555890082801,0.9991374867186853,0.31716010026846153,300
