disease,cod_mun,mae,rmse,r2,n_train,n_test
TX_hiv_aids_00_23,3528007,0.3766464789708455,0.3767723254187447,0.0,251,12
TX_hiv_aids_00_23,3528106,1.452717905672695,3.7733358093717273,-0.03728566500557218,251,12
TX_hiv_aids_00_23,3528205,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3528304,1.2189774165550868,1.888675044535933,0.0,251,12
TX_hiv_aids_00_23,3528403,0.45290723462420557,0.6002511436031596,-0.09111814076708802,251,12
TX_hiv_aids_00_23,3528502,0.34771880113084946,0.42214505358059157,-0.03439430047206771,251,12
TX_hiv_aids_00_23,3528601,0.8202363948027293,0.8210670370859892,0.0,251,12
TX_hiv_aids_00_23,3528700,1.0221712589263916,1.0221712589263916,0.0,251,12
TX_hiv_aids_00_23,3528809,1.7826963463636833,4.550534885067434,-0.09305534855907283,251,12
TX_hiv_aids_00_23,3528858,0.6061776826779047,0.8901040762366368,0.0,251,12
TX_hiv_aids_00_23,3528908,0.19371114919583002,0.19371125464767316,0.0,251,12
TX_hiv_aids_00_23,3529005,0.5612406312017729,0.6315631142215672,-1.5547306466238555,251,12
TX_hiv_aids_00_23,3529104,0.029399065012209274,0.09684975543360497,0.0,251,12
TX_hiv_aids_00_23,3529203,1.3276780061647235,1.7768430380539575,-0.04365271812972393,251,12
TX_hiv_aids_00_23,3529302,1.6672138864247408,1.7478353844261227,-0.9987241191858689,251,12
TX_hiv_aids_00_23,3529401,0.31620996776502486,0.39157537211879784,-0.597826091060162,251,12
TX_hiv_aids_00_23,3529500,5.159941219046978,5.519788297288185,-0.5183957439133342,251,12
TX_hiv_aids_00_23,3529609,0.7134491503238678,0.7134512608943363,0.0,251,12
TX_hiv_aids_00_23,3529658,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3529708,0.8890741666158041,1.0761266230402828,0.0,251,12
TX_hiv_aids_00_23,3529807,0.6061121995250384,0.6422056854079601,0.0,251,12
TX_hiv_aids_00_23,3529906,0.5963214635848999,0.5963214635848999,0.0,251,12
TX_hiv_aids_00_23,3530003,0.26440254288415116,0.5452301920376744,0.0,251,12
TX_hiv_aids_00_23,3530102,0.37834542741378147,0.46456881405355693,0.0,251,12
TX_hiv_aids_00_23,3530201,2.643122954448003,3.8094976238095826,0.017840874216507596,251,12
TX_hiv_aids_00_23,3530300,1.475657724844613,1.7591983203753734,-0.05267772015490513,251,12
TX_hiv_aids_00_23,3530409,3.1415721774101257,3.3965898666694647,0.0,251,12
TX_hiv_aids_00_23,3530508,2.7832307286118105,2.81182623721433,-43.3627213968657,251,12
TX_hiv_aids_00_23,3530607,0.34153916684110736,0.38600247093728274,-3.4184524186694736,251,12
TX_hiv_aids_00_23,3530706,0.18683436302928125,0.25115204850657913,-0.9707300364494593,251,12
TX_hiv_aids_00_23,3530805,0.5869949749676242,0.631877012978629,-1.3804099599927833,251,12
TX_hiv_aids_00_23,3530904,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3531001,1.9366675118605297,1.9366705927371728,0.0,251,12
TX_hiv_aids_00_23,3531100,0.5390684066156834,0.6529878391391004,-1.081239421124637,251,12
TX_hiv_aids_00_23,3531209,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3531308,1.3175293458419186,1.4611901286765518,-1.1657623779437416,251,12
TX_hiv_aids_00_23,3531407,1.3578774356609304,1.5335022390619708,-0.41906642458326826,251,12
TX_hiv_aids_00_23,3531506,0.6827836483716965,0.6881855885574282,0.0,251,12
TX_hiv_aids_00_23,3531605,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3531704,0.08136454969644547,0.08136454969644547,0.0,251,12
TX_hiv_aids_00_23,3531803,0.5853546113403447,0.799744283941671,-0.3616069972958944,251,12
TX_hiv_aids_00_23,3531902,0.5508612021803856,0.5959934957429842,0.0,251,12
TX_hiv_aids_00_23,3532009,0.2468634999046723,0.2996054226508774,0.0,251,12
TX_hiv_aids_00_23,3532058,0.0919357178111871,0.09764560047236429,0.0,251,12
TX_hiv_aids_00_23,3532108,0.01445338799385354,0.01637650421128646,0.0,251,12
TX_hiv_aids_00_23,3532157,0.9746111035346985,0.9746111035346985,0.0,251,12
TX_hiv_aids_00_23,3532207,3.826992819819823,5.064870070572567,-0.09222765305095892,251,12
TX_hiv_aids_00_23,3532306,0.002697052841540426,0.002716607570317946,0.0,251,12
TX_hiv_aids_00_23,3532405,0.2867493974044919,0.49599950006853327,0.0,251,12
TX_hiv_aids_00_23,3532504,5.498945021971134,6.3323690808441695,-0.23961099383906803,251,12
TX_hiv_aids_00_23,3532603,0.2316958912027379,0.30097570206822827,0.0,251,12
TX_hiv_aids_00_23,3532702,0.7492431960999966,0.9739319319007912,0.0,251,12
TX_hiv_aids_00_23,3532801,3.6647799762589717,4.785397393797095,-0.35054705440639866,251,12
TX_hiv_aids_00_23,3532827,0.0439753383398056,0.0439753383398056,0.0,251,12
TX_hiv_aids_00_23,3532843,0.0001230384579381886,0.0002406683608278783,0.0,251,12
TX_hiv_aids_00_23,3532868,1.4819851120313008,1.7332522582210865,0.0,251,12
TX_hiv_aids_00_23,3532900,0.7367107719182968,0.8118469420535837,0.0,251,12
TX_hiv_aids_00_23,3533007,1.7057875835528513,1.861050025101522,-0.6990527882247355,251,12
TX_hiv_aids_00_23,3533106,0.5895237632406255,1.600653400428933,0.0,251,12
TX_hiv_aids_00_23,3533205,0.6074781572291007,1.1305402808777407,0.0,251,12
TX_hiv_aids_00_23,3533254,2.835738047765947,6.697750607196652,-0.14210210164868364,251,12
TX_hiv_aids_00_23,3533304,0.44245611131191254,0.4868084780102868,0.0,251,12
TX_hiv_aids_00_23,3533403,0.15285105588069806,0.25062023745039114,0.0,251,12
TX_hiv_aids_00_23,3533502,1.1264278982808207,1.1638501189778716,-0.07298517512417857,251,12
TX_hiv_aids_00_23,3533601,0.15221101441420615,0.2607742745471324,0.0,251,12
TX_hiv_aids_00_23,3533700,0.6956383734941483,0.6956401699649009,0.0,251,12
TX_hiv_aids_00_23,3533809,0.008017977389196554,0.01211541590273815,0.0,251,12
TX_hiv_aids_00_23,3533908,0.7469638060830032,0.7769991042526996,-0.01108930796185148,251,12
TX_hiv_aids_00_23,3534005,3.270956880698705,6.258665930239704,-0.16672930575470346,251,12
TX_hiv_aids_00_23,3534104,0.355159933368365,0.3562837913661875,0.0,251,12
TX_hiv_aids_00_23,3534203,5.489531069410003,7.246217789054138,-0.015553941363724899,251,12
TX_hiv_aids_00_23,3534302,0.20380443086226782,0.23000351845184505,0.0,251,12
TX_hiv_aids_00_23,3534401,0.3740191676640597,0.4296961344295905,-0.6381550458621899,251,12
TX_hiv_aids_00_23,3534500,1.3459031581878662,1.3459031581878662,0.0,251,12
TX_hiv_aids_00_23,3534609,0.5528613403439522,0.5784837187301296,0.0,251,12
TX_hiv_aids_00_23,3534708,0.7581214557091395,0.9142368310790461,-3.442354532623283,251,12
TX_hiv_aids_00_23,3534757,1.0688038230127714,2.7325448275194955,-0.03458531261221154,251,12
TX_hiv_aids_00_23,3534807,1.1462522812711498,3.6927672473990176,-0.07663489032174087,251,12
TX_hiv_aids_00_23,3534906,1.7128473860272624,2.2674584622283063,-0.08249022792257277,251,12
TX_hiv_aids_00_23,3535002,2.7807156603455696,3.684141270853699,-0.23880995028112784,251,12
TX_hiv_aids_00_23,3535101,3.3703936014976428,4.043331162860052,-0.05674343811808624,251,12
TX_hiv_aids_00_23,3535200,0.38429134835799533,0.40440461768355335,0.0,251,12
TX_hiv_aids_00_23,3535309,0.8097129925387865,1.3984974403358152,0.020540569813760068,251,12
TX_hiv_aids_00_23,3535408,1.4262390584454998,2.4703651856387694,0.018992614154568432,251,12
TX_hiv_aids_00_23,3535507,0.27450144694497186,0.3785850564620486,0.0,251,12
TX_hiv_aids_00_23,3535606,0.47050859530766803,0.47053142861155745,0.0,251,12
TX_hiv_aids_00_23,3535705,1.3960246046384175,1.4100099496553504,0.0,251,12
TX_hiv_aids_00_23,3535804,0.30157526085774106,0.37145305219376507,0.0,251,12
TX_hiv_aids_00_23,3535903,0.6156589388847351,0.6156589388847351,0.0,251,12
TX_hiv_aids_00_23,3536000,0.09995783182481925,0.10200592959464692,0.0,251,12
TX_hiv_aids_00_23,3536109,0.021514437103178352,0.03431946142781647,0.0,251,12
TX_hiv_aids_00_23,3536208,1.558323075497757,2.4181238617999834,-0.15682689992406496,251,12
TX_hiv_aids_00_23,3536257,1.4230714738368988,1.4230715200648518,0.0,251,12
TX_hiv_aids_00_23,3536307,0.029557741867999237,0.02955774331009826,0.0,251,12
TX_hiv_aids_00_23,3536406,1.2703652381896973,1.2703652381896973,0.0,251,12
TX_hiv_aids_00_23,3536505,0.5119106033694494,0.5359161962000074,-1.7763120299480124,251,12
TX_hiv_aids_00_23,3536570,0.8405019268393517,2.125886531352513,0.0,251,12
TX_hiv_aids_00_23,3536604,4.83751116016279,7.459888928975051,0.1358353819208239,251,12
TX_hiv_aids_00_23,3536703,0.21947640428940454,0.2709423196111023,0.0,251,12
TX_hiv_aids_00_23,3536802,0.003015471544737617,0.003386647815305173,0.0,251,12
TX_hiv_aids_00_23,3536901,1.0405275772015254,1.0762019498436886,0.0,251,12
TX_hiv_aids_00_23,3537008,1.1999543407165982,2.1106444581490664,-0.4155814964020921,251,12
TX_hiv_aids_00_23,3537107,0.723170260588328,0.7353869870121947,0.0,251,12
TX_hiv_aids_00_23,3537156,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3537206,0.5298872043689092,0.5300157727038887,0.0,251,12
TX_hiv_aids_00_23,3537305,0.742217296095872,1.011263218339582,-0.013883777132997599,251,12
TX_hiv_aids_00_23,3537404,1.1046229600906372,1.1139214095635326,0.0,251,12
TX_hiv_aids_00_23,3537503,0.4443149680349355,1.0079956553402523,0.0,251,12
TX_hiv_aids_00_23,3537602,0.4880927206311087,0.7249906096654073,-0.3470791959093862,251,12
TX_hiv_aids_00_23,3537701,0.7189083447058996,0.7193095646652248,0.0,251,12
TX_hiv_aids_00_23,3537800,0.6056572514214322,0.7187659133289048,-0.7966657386004596,251,12
TX_hiv_aids_00_23,3537909,0.03516811120789498,0.05465281689749078,0.0,251,12
TX_hiv_aids_00_23,3538006,0.44086704530523085,0.4882703044736436,-1.6682401996740452,251,12
TX_hiv_aids_00_23,3538105,2.805273490407463,2.9546121576598927,-1.4326596507861082,251,12
TX_hiv_aids_00_23,3538204,0.4845568637053172,0.48862017734739793,0.0,251,12
TX_hiv_aids_00_23,3538303,0.5481721920271715,1.270007578825111,0.0,251,12
TX_hiv_aids_00_23,3538501,0.01369162000870953,0.017918525449135397,0.0,251,12
TX_hiv_aids_00_23,3538600,0.1558928626279036,0.1560692178570038,0.0,251,12
TX_hiv_aids_00_23,3538709,0.3137710337594599,0.3506924554087226,-0.14859246797726677,251,12
TX_hiv_aids_00_23,3538808,0.4001139725248019,0.4136202348595518,0.0,251,12
TX_hiv_aids_00_23,3538907,0.9524541149536768,0.9659263116763656,0.0,251,12
TX_hiv_aids_00_23,3539004,2.2725645899772644,2.2826064304569376,0.0,251,12
TX_hiv_aids_00_23,3539103,0.31120943029721576,0.33352966754464747,0.0,251,12
TX_hiv_aids_00_23,3539202,1.722603966253753,1.7338445029796947,-1.5341739950357072,251,12
TX_hiv_aids_00_23,3539301,0.4796416585644086,0.49771843199700777,0.0,251,12
TX_hiv_aids_00_23,3539400,1.79533052444458,1.79533052444458,0.0,251,12
TX_hiv_aids_00_23,3539509,1.5162678149089348,1.5773070172745722,-0.2738063745490906,251,12
TX_hiv_aids_00_23,3539608,0.341656930744648,0.34165710144127764,0.0,251,12
TX_hiv_aids_00_23,3539707,0.7999381596843401,0.9724692565515094,0.0,251,12
TX_hiv_aids_00_23,3539806,0.5842326565049856,0.6056821875682237,-2.164124996929551,251,12
TX_hiv_aids_00_23,3539905,4.54653514773151,6.734389491250673,-0.0210882609699925,251,12
TX_hiv_aids_00_23,3540002,1.000206246972084,1.0462934645447757,0.0,251,12
TX_hiv_aids_00_23,3540101,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3540200,1.2251309598502307,1.3004074874095153,-0.7145729495248265,251,12
TX_hiv_aids_00_23,3540259,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3540309,0.037635025568306446,0.0378330635250849,0.0,251,12
TX_hiv_aids_00_23,3540408,2.3778484125228974,6.833911089101296,-0.05497323059522241,251,12
TX_hiv_aids_00_23,3540507,0.8122718433539072,1.0673028744636688,0.0,251,12
TX_hiv_aids_00_23,3540606,0.3886382287385411,0.5162034485055956,-0.22689918081885296,251,12
TX_hiv_aids_00_23,3540705,0.4424883950596719,0.6659061004126905,0.11830078761881802,251,12
TX_hiv_aids_00_23,3540754,0.614983985821406,0.6175216945215608,0.0,251,12
TX_hiv_aids_00_23,3540804,1.8406404256820679,1.8406404256820679,0.0,251,12
TX_hiv_aids_00_23,3540853,7.861111761983107,15.18181562734612,-0.10549283298147571,251,12
TX_hiv_aids_00_23,3540903,0.965639541877446,1.7216304569613214,-0.1259885048656102,251,12
TX_hiv_aids_00_23,3541000,0.15495026937644066,0.1821962632939934,-0.015017561318704686,251,12
TX_hiv_aids_00_23,3541059,0.34415973474582034,0.3441781234786898,0.0,251,12
TX_hiv_aids_00_23,3541109,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3541208,1.5898721763358286,2.25704780655152,0.2424906615070338,251,12
TX_hiv_aids_00_23,3541307,1.317532081063722,1.582968873682416,0.020351586763334595,251,12
TX_hiv_aids_00_23,3541406,0.91552988075326,1.0784254116370682,-1.5018234758928468,251,12
TX_hiv_aids_00_23,3541505,0.9963787956135309,1.5895958184218604,-0.015281902831289385,251,12
TX_hiv_aids_00_23,3541604,0.12290622340515256,0.13781734168938103,0.0,251,12
TX_hiv_aids_00_23,3541653,0.3877534319957097,0.4432608635210064,0.0,251,12
TX_hiv_aids_00_23,3541703,0.9280659556388855,0.9280659556388855,0.0,251,12
TX_hiv_aids_00_23,3541802,0.4381006134984394,1.0364632415735942,0.0,251,12
TX_hiv_aids_00_23,3541901,1.5551808203260105,1.7476267533166325,0.0,251,12
TX_hiv_aids_00_23,3542008,1.119855523109436,1.119855523109436,0.0,251,12
TX_hiv_aids_00_23,3542107,4.452896356582642,4.456755624778634,0.0,251,12
TX_hiv_aids_00_23,3542206,0.665915643175443,0.8672914082073276,0.0,251,12
TX_hiv_aids_00_23,3542305,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3542404,0.6419472272197405,0.7023121321082715,0.0,251,12
TX_hiv_aids_00_23,3542503,0.14185909616450468,0.17336079541077296,0.0,251,12
TX_hiv_aids_00_23,3542602,0.5393917459654023,0.6906258780808208,-0.010727675883565713,251,12
TX_hiv_aids_00_23,3542701,0.753350353334099,1.0315063674362739,0.0,251,12
TX_hiv_aids_00_23,3542800,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3542909,0.3949298858642578,0.3949298858642578,0.0,251,12
TX_hiv_aids_00_23,3543006,0.11069349199533463,0.11069349199533463,0.0,251,12
TX_hiv_aids_00_23,3543105,0.21777256341495863,0.4346375399321788,0.0,251,12
TX_hiv_aids_00_23,3543204,0.4411132112145424,0.45018725893981676,0.0,251,12
TX_hiv_aids_00_23,3543238,0.10266730872293313,0.10276081220247621,0.0,251,12
TX_hiv_aids_00_23,3543253,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3543303,0.311742331156499,0.4235190660445657,-0.291107922733554,251,12
TX_hiv_aids_00_23,3543402,1.1561550374413068,1.2452494480940663,-6.552843132115396,251,12
TX_hiv_aids_00_23,3543501,0.01960933565472563,0.02104542368760228,0.0,251,12
TX_hiv_aids_00_23,3543600,2.1149947204168575,7.295048796282893,-0.09138451893324095,251,12
TX_hiv_aids_00_23,3543709,1.8977652705626415,3.1706008651154702,-0.003184771667052999,251,12
TX_hiv_aids_00_23,3543808,0.3446304500102997,0.3707831704938287,0.0,251,12
TX_hiv_aids_00_23,3543907,0.284578331647681,0.32822059595058034,-0.12608973936974488,251,12
TX_hiv_aids_00_23,3544004,0.22511997384329638,0.2411245415518879,0.0,251,12
TX_hiv_aids_00_23,3544103,1.0662795944922807,1.5145518937341325,-0.14295445198031143,251,12
TX_hiv_aids_00_23,3544202,1.929454356431961,1.987749319543073,0.0,251,12
TX_hiv_aids_00_23,3544251,1.3154569087816756,1.9748009309517798,-0.5168401536610738,251,12
TX_hiv_aids_00_23,3544301,0.027435548331898946,0.07408619730446424,0.0,251,12
TX_hiv_aids_00_23,3544400,0.9747489541769028,0.9748264032085358,0.0,251,12
TX_hiv_aids_00_23,3544509,0.003495074595169475,0.004621402561939962,0.0,251,12
TX_hiv_aids_00_23,3544608,0.030999849977282185,0.03190742556963097,0.0,251,12
TX_hiv_aids_00_23,3544707,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3544806,3.693844188985395,5.9739082185143015,-0.07495333340202559,251,12
TX_hiv_aids_00_23,3544905,0.6262113352616628,0.6294960913780219,0.0,251,12
TX_hiv_aids_00_23,3545001,0.32146840045849484,0.35081252923805967,0.0,251,12
TX_hiv_aids_00_23,3545100,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3545159,0.27286325915095705,0.7678918337145484,0.0,251,12
TX_hiv_aids_00_23,3545209,0.6143773539652045,0.6746395507965627,-1.2395324548222115,251,12
TX_hiv_aids_00_23,3545308,0.17874244352181753,0.20281221670370614,0.0,251,12
TX_hiv_aids_00_23,3545407,1.290599783261617,1.290928151194306,0.0,251,12
TX_hiv_aids_00_23,3545506,1.2246570487817128,1.2498521058955316,0.0,251,12
TX_hiv_aids_00_23,3545605,1.7937512213489413,2.9636077279911994,0.07952440908347247,251,12
TX_hiv_aids_00_23,3545704,0.14147189383705458,0.2126411927633208,0.0,251,12
TX_hiv_aids_00_23,3545803,0.09446696564555168,0.10955643374297143,0.0,251,12
TX_hiv_aids_00_23,3546009,0.6320618490378062,0.6432997052652027,0.0,251,12
TX_hiv_aids_00_23,3546108,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3546207,0.18573904037475586,0.18573904037475586,0.0,251,12
TX_hiv_aids_00_23,3546256,1.9283868074417114,1.9335765886602583,0.0,251,12
TX_hiv_aids_00_23,3546306,0.21878735348582268,0.21963836672737047,0.0,251,12
TX_hiv_aids_00_23,3546405,0.2059133406728506,0.27300300633733393,0.0,251,12
TX_hiv_aids_00_23,3546504,1.4253093664608365,4.726477627229107,-0.09641139071252192,251,12
TX_hiv_aids_00_23,3546603,1.5188648919746293,2.2024072484951067,-0.01692556550542701,251,12
TX_hiv_aids_00_23,3546702,0.13131800293922424,0.1313788151492103,0.0,251,12
TX_hiv_aids_00_23,3546801,0.09124017755190532,0.1333813601722141,0.0,251,12
TX_hiv_aids_00_23,3546900,1.6197978190421012,4.004875860390495,-0.03000705467195619,251,12
TX_hiv_aids_00_23,3547007,0.10297874718283613,0.12047868762353603,0.0,251,12
TX_hiv_aids_00_23,3547106,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3547205,0.0639462429486836,0.06885764378641519,0.0,251,12
TX_hiv_aids_00_23,3547304,0.5612431831888438,0.5923639956739294,-1.6436092735847936,251,12
TX_hiv_aids_00_23,3547403,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3547502,0.5174277673165003,0.5904831943810709,0.0,251,12
TX_hiv_aids_00_23,3547601,1.5718799630800884,1.594029182109332,0.0,251,12
TX_hiv_aids_00_23,3547650,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3547700,0.5475141157706579,0.5817327185343796,0.0,251,12
TX_hiv_aids_00_23,3547809,0.17744663240107403,0.23343556205655053,-0.2757398682843273,251,12
TX_hiv_aids_00_23,3547908,1.7742053841642793,4.089573651389796,-0.00495004534104404,251,12
TX_hiv_aids_00_23,3548005,0.968982721582187,1.4927193038714233,-0.5567729050661554,251,12
TX_hiv_aids_00_23,3548054,1.009695331255595,1.0234780711844866,0.0,251,12
TX_hiv_aids_00_23,3548104,0.09366906682650249,0.1478997020614196,0.0,251,12
TX_hiv_aids_00_23,3548203,0.02242804318666458,0.022435617661064857,0.0,251,12
TX_hiv_aids_00_23,3548302,6.391560665472742,13.05619214047157,-0.10755529710824119,251,12
TX_hiv_aids_00_23,3548401,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3548500,4.104910904194117,4.13489503190986,-507.48120082007665,251,12
TX_hiv_aids_00_23,3548609,0.02109323504070441,0.02110338425344416,0.0,251,12
TX_hiv_aids_00_23,3548708,0.09883055775501243,0.12665176006911003,-0.21232722197363074,251,12
TX_hiv_aids_00_23,3548807,0.13035689494197797,0.2055064841215134,0.1535128702566474,251,12
TX_hiv_aids_00_23,3548906,0.3699905194396988,0.4446373077189907,-0.3420469284167498,251,12
TX_hiv_aids_00_23,3549003,0.14728431403636932,0.14728431403636932,0.0,251,12
TX_hiv_aids_00_23,3549102,0.6542422095388661,0.6877177146919627,-1.1498162124524023,251,12
TX_hiv_aids_00_23,3549201,0.5239239355238775,1.7507392617675033,0.0,251,12
TX_hiv_aids_00_23,3549250,0.30624809209257364,0.5984152002270124,0.0,251,12
TX_hiv_aids_00_23,3549300,0.08205749094486237,0.08205749094486237,0.0,251,12
TX_hiv_aids_00_23,3549409,0.5853493846642849,0.6900798442124378,-0.4397924060331089,251,12
TX_hiv_aids_00_23,3549508,0.6918233757217725,0.8281430202243415,0.0,251,12
TX_hiv_aids_00_23,3549607,0.8690892507632574,0.8690896905791838,0.0,251,12
TX_hiv_aids_00_23,3549706,0.18911961605772376,0.22182171521473393,0.0,251,12
TX_hiv_aids_00_23,3549805,1.0524651158601266,1.216247041934201,-0.434263769747653,251,12
TX_hiv_aids_00_23,3549904,0.7783047289602965,0.9848617556454239,-0.5389573103576475,251,12
TX_hiv_aids_00_23,3549953,0.37780722479025525,0.4005920413574284,0.0,251,12
TX_hiv_aids_00_23,3550001,0.02993152818332116,0.0299741025544256,0.0,251,12
TX_hiv_aids_00_23,3550100,0.4023556647201379,0.4500297261094619,0.0,251,12
TX_hiv_aids_00_23,3550209,0.29888913659857014,0.8879934495655498,-0.06113478361263991,251,12
TX_hiv_aids_00_23,3550308,0.4500338063696964,0.5146150835570245,-9.606603795951747,251,12
TX_hiv_aids_00_23,3550407,1.0872287482366427,1.140925316204092,-0.05546031598227619,251,12
TX_hiv_aids_00_23,3550506,0.3844943270087242,0.3950383025442492,0.0,251,12
TX_hiv_aids_00_23,3550605,0.7051486157345344,1.0484992968347293,-0.08027764107338453,251,12
TX_hiv_aids_00_23,3550704,0.35882797340552014,0.3632812338606932,0.0,251,12
TX_hiv_aids_00_23,3550803,0.0,0.0,1.0,251,12
TX_hiv_aids_00_23,3550902,4.820513829096418,7.371711256467312,-0.06034655689966795,251,12
TX_hiv_aids_00_23,3551009,1.0782539383014764,1.108724335233384,-12.765186439126156,251,12
TX_hiv_aids_00_23,3551108,0.1291099308679501,0.2610940863194855,0.0,251,12
TX_hiv_aids_00_23,3551207,0.07239968455784644,0.24171938607396856,0.0,251,12
TX_hiv_aids_00_23,3551306,0.7974350935934732,1.9254307865404547,0.0,251,12
TX_hiv_aids_00_23,3551405,5.799060581670563,6.477288006959567,-0.2884396077156177,251,12
TX_hiv_aids_00_23,3551504,1.8841266731577437,2.1836456658103436,-0.2704730956167982,251,12
TX_hiv_aids_00_23,3551603,0.20291410200297832,0.2989934704308541,0.0,251,12
TX_hiv_aids_00_23,3551702,0.9244290492711486,1.0552656345984075,-0.9952278757091195,251,12
TX_hiv_aids_00_23,3551801,0.5710271596908569,0.5710271596908569,0.0,251,12
TX_hiv_aids_00_23,3551900,0.2668101646316548,0.36053198641644524,0.0,251,12
TX_hiv_aids_00_23,3552007,0.5570285469293594,0.5677510064224455,0.0,251,12
TX_hiv_aids_00_23,3552106,0.8854395326208842,1.5946942811058968,-0.16748917146835107,251,12
TX_hiv_aids_00_23,3552205,0.0881333028139047,0.09420972777030655,-1.5790133237310022,251,12
TX_hiv_aids_00_23,3552304,0.1748027391731739,0.20792123263991008,0.0,251,12
TX_hiv_aids_00_23,3552403,0.7102186151872782,0.7791549607819418,-3.6114665629267826,251,12
TX_hiv_aids_00_23,3552502,0.25841658359878167,0.3382955621702739,-0.16283487892938786,251,12
TX_hiv_aids_00_23,3552551,0.4512328232328097,0.874369314515262,0.0,251,12
TX_hiv_aids_00_23,3552601,1.129912440975507,1.352110877240021,0.0,251,12
TX_hiv_aids_00_23,3552700,0.5774334828045616,1.9759712941469358,-0.08728635050464995,251,12
TX_hiv_aids_00_23,3552809,0.498150207352396,0.7688404640501886,-0.07676059519456468,251,12
TX_hiv_aids_00_23,3552908,5.375820680235054,9.028558812247978,-0.42967079773810446,251,12
TX_hiv_aids_00_23,3553005,0.6300558342287937,0.8828392024577177,0.0,251,12
TX_hiv_aids_00_23,3553104,0.5060650557279587,0.5854339273669089,0.0,251,12
TX_hiv_aids_00_23,3553203,0.2769014313817024,0.34820092869801783,0.0,251,12
TX_hiv_aids_00_23,3553302,0.13193750629822412,0.15566643452492185,0.0,251,12
TX_hiv_aids_00_23,3553401,2.2286672631457036,3.401184423908935,-0.0020283565621501687,251,12
TX_hiv_aids_00_23,3553500,0.08952865671987335,0.13097028590906837,0.0,251,12
TX_hiv_aids_00_23,3553609,0.3737122714519501,0.3737122714519501,0.0,251,12
TX_hiv_aids_00_23,3553658,0.523713563879331,0.5268846890580062,0.0,251,12
TX_hiv_aids_00_23,3553708,1.3105161587397258,1.5448487456105813,-1.8853409161173404,251,12
TX_hiv_aids_00_23,3553807,0.7107047363983211,1.2131798688996285,-0.1439016251699039,251,12
TX_hiv_aids_00_23,3553856,0.0006732194186345927,0.0015015458066153392,0.0,251,12
TX_hiv_aids_00_23,3553906,0.6346003959576288,0.6347275998527554,0.0,251,12
TX_hiv_aids_00_23,3553955,0.31161166975895566,0.3126589181649558,0.0,251,12
TX_hiv_aids_00_23,3554003,0.632379242705179,0.6751736494382163,-0.18211802642212382,251,12
TX_hiv_aids_00_23,3554102,0.2386192742942198,0.26771537383610644,-0.338788641239425,251,12
TX_hiv_aids_00_23,3554201,0.26221257261931896,0.5836590635694373,0.0,251,12
TX_hiv_aids_00_23,3554300,0.831157009185592,1.255887427339986,-0.019159278051741557,251,12
TX_hiv_aids_00_23,3554409,0.22658784687519073,0.22658784687519073,0.0,251,12
TX_hiv_aids_00_23,3554508,0.6041599286473461,1.09371175309598,-0.26576139955346223,251,12
TX_hiv_aids_00_23,3554607,0.5744905471801758,0.5744905471801758,0.0,251,12
TX_hiv_aids_00_23,3554656,0.018777152833839256,0.023655948916446762,0.0,251,12
TX_hiv_aids_00_23,3554706,0.08485397696495056,0.11118582784477414,0.0,251,12
TX_hiv_aids_00_23,3554755,0.3757435555259387,0.37574594552986196,0.0,251,12
TX_hiv_aids_00_23,3554805,0.47285392707891827,0.6138230823145497,-0.30763083404581293,251,12
TX_hiv_aids_00_23,3554904,1.5745906121002848,4.185809684901142,-0.061211674681120876,251,12
TX_hiv_aids_00_23,3554953,0.22238203883171082,0.22238203883171082,0.0,251,12
TX_hiv_aids_00_23,3555000,0.600705833545517,0.64329980827074,-1.1879703294697306,251,12
TX_hiv_aids_00_23,3555109,1.5036476678009663,2.398755749333112,-0.03934581426372019,251,12
TX_hiv_aids_00_23,3555208,0.6484977255264918,0.648516946597014,0.0,251,12
TX_hiv_aids_00_23,3555307,4.934108227575816,17.091444289497517,-0.09090424964829191,251,12
TX_hiv_aids_00_23,3555356,2.269086601646023,5.285275953082847,-0.05255450523166938,251,12
TX_hiv_aids_00_23,3555406,0.9906016681732362,1.1918058365196347,-1.3369681577253507,251,12
TX_hiv_aids_00_23,3555505,0.3665399063223352,0.7108994398362293,0.0,251,12
